appt_date,geog_name,geog_code,time_between_booking_and_appt,geog_ons_code,weekday,breakdown,appt_mode,appt_count,hcp_type,appt_status,geog_type
ALL,NHS Southport and Formby CCG,01V,8 to 14 Days,E38000170,ALL,by_ccg_and_time_between_booking_and_appt,ALL,2260,ALL,ALL,CCG
ALL,NHS Southport and Formby CCG,01V,22 to 28 Days,E38000170,ALL,by_ccg_and_time_between_booking_and_appt,ALL,2397,ALL,ALL,CCG
ALL,NHS Trafford CCG,02A,2 to 7 Days,E38000187,ALL,by_ccg_and_time_between_booking_and_appt,ALL,687,ALL,ALL,CCG
ALL,NHS Trafford CCG,02A,Same Day,E38000187,ALL,by_ccg_and_time_between_booking_and_appt,ALL,734,ALL,ALL,CCG
ALL,NHS North Staffordshire CCG,05G,Same Day,E38000126,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1334,ALL,ALL,CCG
ALL,NHS Southport and Formby CCG,01V,Same Day,E38000170,ALL,by_ccg_and_time_between_booking_and_appt,ALL,922,ALL,ALL,CCG
ALL,NHS Vale of York CCG,03Q,More than 28 Days,E38000188,ALL,by_ccg_and_time_between_booking_and_appt,ALL,5227,ALL,ALL,CCG
ALL,NHS North Staffordshire CCG,05G,1 Day,E38000126,ALL,by_ccg_and_time_between_booking_and_appt,ALL,335,ALL,ALL,CCG
ALL,NHS North Staffordshire CCG,05G,22 to 28 Days,E38000126,ALL,by_ccg_and_time_between_booking_and_appt,ALL,2051,ALL,ALL,CCG
ALL,NHS North Lincolnshire CCG,03K,22 to 28 Days,E38000122,ALL,by_ccg_and_time_between_booking_and_appt,ALL,4281,ALL,ALL,CCG
ALL,NHS Vale of York CCG,03Q,22 to 28 Days,E38000188,ALL,by_ccg_and_time_between_booking_and_appt,ALL,6211,ALL,ALL,CCG
ALL,NHS Kirklees CCG,X2C4Y,Unknown / Data Quality,E38000254,ALL,by_ccg_and_time_between_booking_and_appt,ALL,3,ALL,ALL,CCG
ALL,NHS Cannock Chase CCG,04Y,8 to 14 Days,E38000028,ALL,by_ccg_and_time_between_booking_and_appt,ALL,2655,ALL,ALL,CCG
ALL,NHS North Lincolnshire CCG,03K,Same Day,E38000122,ALL,by_ccg_and_time_between_booking_and_appt,ALL,3293,ALL,ALL,CCG
ALL,NHS Portsmouth CCG,10R,8 to 14 Days,E38000137,ALL,by_ccg_and_time_between_booking_and_appt,ALL,4695,ALL,ALL,CCG
ALL,NHS Southport and Formby CCG,01V,1 Day,E38000170,ALL,by_ccg_and_time_between_booking_and_appt,ALL,206,ALL,ALL,CCG
ALL,NHS Trafford CCG,02A,15 to 21 Days,E38000187,ALL,by_ccg_and_time_between_booking_and_appt,ALL,2107,ALL,ALL,CCG
ALL,NHS Southport and Formby CCG,01V,More than 28 Days,E38000170,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1813,ALL,ALL,CCG
ALL,NHS Southport and Formby CCG,01V,15 to 21 Days,E38000170,ALL,by_ccg_and_time_between_booking_and_appt,ALL,2338,ALL,ALL,CCG
ALL,NHS North Lincolnshire CCG,03K,15 to 21 Days,E38000122,ALL,by_ccg_and_time_between_booking_and_appt,ALL,5119,ALL,ALL,CCG
ALL,NHS Trafford CCG,02A,More than 28 Days,E38000187,ALL,by_ccg_and_time_between_booking_and_appt,ALL,2225,ALL,ALL,CCG
ALL,NHS Trafford CCG,02A,22 to 28 Days,E38000187,ALL,by_ccg_and_time_between_booking_and_appt,ALL,3117,ALL,ALL,CCG
ALL,NHS Portsmouth CCG,10R,15 to 21 Days,E38000137,ALL,by_ccg_and_time_between_booking_and_appt,ALL,4100,ALL,ALL,CCG
ALL,NHS Cannock Chase CCG,04Y,2 to 7 Days,E38000028,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1186,ALL,ALL,CCG
ALL,NHS North Lincolnshire CCG,03K,More than 28 Days,E38000122,ALL,by_ccg_and_time_between_booking_and_appt,ALL,4233,ALL,ALL,CCG
ALL,NHS Vale of York CCG,03Q,1 Day,E38000188,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1149,ALL,ALL,CCG
ALL,NHS Trafford CCG,02A,8 to 14 Days,E38000187,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1656,ALL,ALL,CCG
ALL,NHS Southport and Formby CCG,01V,2 to 7 Days,E38000170,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1055,ALL,ALL,CCG
ALL,NHS Vale of York CCG,03Q,8 to 14 Days,E38000188,ALL,by_ccg_and_time_between_booking_and_appt,ALL,9679,ALL,ALL,CCG
ALL,NHS Cannock Chase CCG,04Y,More than 28 Days,E38000028,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1596,ALL,ALL,CCG
ALL,NHS North Staffordshire CCG,05G,More than 28 Days,E38000126,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1753,ALL,ALL,CCG
ALL,NHS Leicester City CCG,04C,Unknown / Data Quality,E38000097,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1,ALL,ALL,CCG
ALL,NHS Sunderland CCG,00P,Unknown / Data Quality,E38000176,ALL,by_ccg_and_time_between_booking_and_appt,ALL,7,ALL,ALL,CCG
ALL,NHS Derby and Derbyshire CCG,15M,Unknown / Data Quality,E38000229,ALL,by_ccg_and_time_between_booking_and_appt,ALL,11,ALL,ALL,CCG
ALL,NHS County Durham CCG,84H,Unknown / Data Quality,E38000234,ALL,by_ccg_and_time_between_booking_and_appt,ALL,24,ALL,ALL,CCG
ALL,NHS Black Country and West Birmingham CCG,D2P2L,Unknown / Data Quality,E38000250,ALL,by_ccg_and_time_between_booking_and_appt,ALL,16,ALL,ALL,CCG
ALL,NHS Manchester CCG,14L,Unknown / Data Quality,E38000217,ALL,by_ccg_and_time_between_booking_and_appt,ALL,18,ALL,ALL,CCG
ALL,NHS Northamptonshire CCG,78H,Unknown / Data Quality,E38000242,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1,ALL,ALL,CCG
ALL,NHS North Central London CCG,93C,Unknown / Data Quality,E38000240,ALL,by_ccg_and_time_between_booking_and_appt,ALL,9,ALL,ALL,CCG
ALL,NHS Nottingham and Nottinghamshire CCG,52R,Unknown / Data Quality,E38000243,ALL,by_ccg_and_time_between_booking_and_appt,ALL,30,ALL,ALL,CCG
ALL,NHS Leeds CCG,15F,Unknown / Data Quality,E38000225,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1,ALL,ALL,CCG
ALL,NHS Calderdale CCG,02T,Unknown / Data Quality,E38000025,ALL,by_ccg_and_time_between_booking_and_appt,ALL,7,ALL,ALL,CCG
ALL,NHS Cheshire CCG,27D,Unknown / Data Quality,E38000233,ALL,by_ccg_and_time_between_booking_and_appt,ALL,5,ALL,ALL,CCG
ALL,NHS Birmingham and Solihull CCG,15E,Unknown / Data Quality,E38000220,ALL,by_ccg_and_time_between_booking_and_appt,ALL,3,ALL,ALL,CCG
ALL,NHS Lincolnshire CCG,71E,Unknown / Data Quality,E38000238,ALL,by_ccg_and_time_between_booking_and_appt,ALL,14,ALL,ALL,CCG
ALL,NHS North East Lincolnshire CCG,03H,Unknown / Data Quality,E38000119,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1,ALL,ALL,CCG
ALL,NHS South Sefton CCG,01T,1 Day,E38000161,ALL,by_ccg_and_time_between_booking_and_appt,ALL,73,ALL,ALL,CCG
ALL,NHS South Sefton CCG,01T,Same Day,E38000161,ALL,by_ccg_and_time_between_booking_and_appt,ALL,310,ALL,ALL,CCG
ALL,NHS South Sefton CCG,01T,15 to 21 Days,E38000161,ALL,by_ccg_and_time_between_booking_and_appt,ALL,714,ALL,ALL,CCG
ALL,NHS Devon CCG,15N,Unknown / Data Quality,E38000230,ALL,by_ccg_and_time_between_booking_and_appt,ALL,4,ALL,ALL,CCG
ALL,NHS East Staffordshire CCG,05D,Unknown / Data Quality,E38000053,ALL,by_ccg_and_time_between_booking_and_appt,ALL,3,ALL,ALL,CCG
ALL,NHS Mid Essex CCG,06Q,Unknown / Data Quality,E38000106,ALL,by_ccg_and_time_between_booking_and_appt,ALL,4,ALL,ALL,CCG
ALL,NHS South Sefton CCG,01T,22 to 28 Days,E38000161,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1026,ALL,ALL,CCG
ALL,NHS South Sefton CCG,01T,8 to 14 Days,E38000161,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1067,ALL,ALL,CCG
ALL,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",92G,Unknown / Data Quality,E38000231,ALL,by_ccg_and_time_between_booking_and_appt,ALL,57,ALL,ALL,CCG
ALL,NHS South Sefton CCG,01T,2 to 7 Days,E38000161,ALL,by_ccg_and_time_between_booking_and_appt,ALL,260,ALL,ALL,CCG
ALL,NHS North East London CCG,A3A8R,Unknown / Data Quality,E38000255,ALL,by_ccg_and_time_between_booking_and_appt,ALL,81,ALL,ALL,CCG
ALL,NHS Somerset CCG,11X,Unknown / Data Quality,E38000150,ALL,by_ccg_and_time_between_booking_and_appt,ALL,30,ALL,ALL,CCG
ALL,NHS South Sefton CCG,01T,More than 28 Days,E38000161,ALL,by_ccg_and_time_between_booking_and_appt,ALL,843,ALL,ALL,CCG
ALL,NHS Herts Valley CCG,06N,Unknown / Data Quality,E38000079,ALL,by_ccg_and_time_between_booking_and_appt,ALL,2,ALL,ALL,CCG
ALL,NHS Oxfordshire CCG,10Q,Unknown / Data Quality,E38000136,ALL,by_ccg_and_time_between_booking_and_appt,ALL,2,ALL,ALL,CCG
ALL,NHS Coventry and Warwickshire CCG,B2M3M,Unknown / Data Quality,E38000251,ALL,by_ccg_and_time_between_booking_and_appt,ALL,48,ALL,ALL,CCG
ALL,NHS Fylde and Wyre CCG,02M,Unknown / Data Quality,E38000226,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1,ALL,ALL,CCG
ALL,NHS West Sussex CCG,70F,Unknown / Data Quality,E38000248,ALL,by_ccg_and_time_between_booking_and_appt,ALL,7,ALL,ALL,CCG
ALL,NHS Wigan Borough CCG,02H,Unknown / Data Quality,E38000205,ALL,by_ccg_and_time_between_booking_and_appt,ALL,34,ALL,ALL,CCG
ALL,NHS Bolton CCG,00T,Unknown / Data Quality,E38000016,ALL,by_ccg_and_time_between_booking_and_appt,ALL,8,ALL,ALL,CCG
ALL,NHS Surrey Heartlands CCG,92A,Unknown / Data Quality,E38000246,ALL,by_ccg_and_time_between_booking_and_appt,ALL,9,ALL,ALL,CCG
ALL,NHS North Yorkshire CCG,42D,Unknown / Data Quality,E38000241,ALL,by_ccg_and_time_between_booking_and_appt,ALL,4,ALL,ALL,CCG
ALL,NHS Herefordshire CCG,18C,Unknown / Data Quality,E38000236,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1,ALL,ALL,CCG
ALL,NHS Oldham CCG,00Y,Unknown / Data Quality,E38000135,ALL,by_ccg_and_time_between_booking_and_appt,ALL,2,ALL,ALL,CCG
ALL,NHS Morecambe Bay CCG,01K,Unknown / Data Quality,E38000228,ALL,by_ccg_and_time_between_booking_and_appt,ALL,6,ALL,ALL,CCG
ALL,NHS Hull CCG,03F,Unknown / Data Quality,E38000085,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1,ALL,ALL,CCG
ALL,NHS Newcastle Gateshead CCG,13T,Unknown / Data Quality,E38000212,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1,ALL,ALL,CCG
ALL,NHS South West London CCG,36L,Unknown / Data Quality,E38000245,ALL,by_ccg_and_time_between_booking_and_appt,ALL,4,ALL,ALL,CCG
ALL,NHS Cambridgeshire and Peterborough CCG,06H,Unknown / Data Quality,E38000026,ALL,by_ccg_and_time_between_booking_and_appt,ALL,49,ALL,ALL,CCG
ALL,NHS East Lancashire CCG,01A,ALL,E38000050,ALL,by_ccg_and_hcp_type,ALL,11321,GP,ALL,CCG
ALL,NHS Doncaster CCG,02X,ALL,E38000044,ALL,by_ccg_and_hcp_type,ALL,13293,GP,ALL,CCG
ALL,NHS Kernow CCG,11N,ALL,E38000089,ALL,by_ccg_and_hcp_type,ALL,4835,Unknown,ALL,CCG
ALL,NHS Coventry and Warwickshire CCG,B2M3M,ALL,E38000251,ALL,by_ccg_and_hcp_type,ALL,31133,Other Practice Staff,ALL,CCG
ALL,NHS Norfolk and Waveney CCG,26A,ALL,E38000239,ALL,by_ccg_and_hcp_type,ALL,4997,Unknown,ALL,CCG
ALL,NHS Halton CCG,01F,ALL,E38000068,ALL,by_ccg_and_hcp_type,ALL,5693,Other Practice Staff,ALL,CCG
ALL,NHS Mid Essex CCG,06Q,ALL,E38000106,ALL,by_ccg_and_hcp_type,ALL,20147,GP,ALL,CCG
ALL,NHS Somerset CCG,11X,ALL,E38000150,ALL,by_ccg_and_hcp_type,ALL,49486,Other Practice Staff,ALL,CCG
ALL,NHS Vale of York CCG,03Q,ALL,E38000188,ALL,by_ccg_and_hcp_type,ALL,21437,Other Practice Staff,ALL,CCG
ALL,NHS East Sussex CCG,97R,ALL,E38000235,ALL,by_ccg_and_hcp_type,ALL,723,Unknown,ALL,CCG
ALL,NHS Northumberland CCG,00L,ALL,E38000130,ALL,by_ccg_and_hcp_type,ALL,817,Unknown,ALL,CCG
ALL,NHS Kent and Medway CCG,91Q,ALL,E38000237,ALL,by_ccg_and_hcp_type,ALL,2023,Unknown,ALL,CCG
ALL,NHS Oxfordshire CCG,10Q,ALL,E38000136,ALL,by_ccg_and_hcp_type,ALL,27676,GP,ALL,CCG
ALL,NHS Cambridgeshire and Peterborough CCG,06H,ALL,E38000026,ALL,by_ccg_and_hcp_type,ALL,79541,Other Practice Staff,ALL,CCG
ALL,NHS Gloucestershire CCG,11M,ALL,E38000062,ALL,by_ccg_and_hcp_type,ALL,50152,GP,ALL,CCG
ALL,NHS Sunderland CCG,00P,ALL,E38000176,ALL,by_ccg_and_hcp_type,ALL,101,Unknown,ALL,CCG
ALL,NHS Greater Preston CCG,01E,ALL,E38000227,ALL,by_ccg_and_hcp_type,ALL,4972,GP,ALL,CCG
ALL,NHS Vale of York CCG,03Q,ALL,E38000188,ALL,by_ccg_and_hcp_type,ALL,808,Unknown,ALL,CCG
ALL,NHS Castle Point and Rochford CCG,99F,ALL,E38000030,ALL,by_ccg_and_hcp_type,ALL,10822,Other Practice Staff,ALL,CCG
ALL,NHS Liverpool CCG,99A,ALL,E38000101,ALL,by_ccg_and_hcp_type,ALL,1046,Unknown,ALL,CCG
ALL,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",92G,ALL,E38000231,ALL,by_ccg_and_hcp_type,ALL,4539,Unknown,ALL,CCG
ALL,NHS Birmingham and Solihull CCG,15E,ALL,E38000220,ALL,by_ccg_and_hcp_type,ALL,50492,GP,ALL,CCG
ALL,NHS Warrington CCG,02E,ALL,E38000194,ALL,by_ccg_and_hcp_type,ALL,12648,Other Practice Staff,ALL,CCG
ALL,NHS Trafford CCG,02A,ALL,E38000187,ALL,by_ccg_and_hcp_type,ALL,108,Unknown,ALL,CCG
ALL,NHS North Central London CCG,93C,ALL,E38000240,ALL,by_ccg_and_hcp_type,ALL,25482,GP,ALL,CCG
ALL,NHS Frimley CCG,D4U1Y,ALL,E38000252,ALL,by_ccg_and_hcp_type,ALL,6,Unknown,ALL,CCG
ALL,NHS Tees Valley CCG,16C,ALL,E38000247,ALL,by_ccg_and_hcp_type,ALL,34905,GP,ALL,CCG
ALL,NHS Mid Essex CCG,06Q,ALL,E38000106,ALL,by_ccg_and_hcp_type,ALL,1134,Unknown,ALL,CCG
ALL,NHS East Riding of Yorkshire CCG,02Y,ALL,E38000052,ALL,by_ccg_and_hcp_type,ALL,13527,GP,ALL,CCG
ALL,NHS North Staffordshire CCG,05G,ALL,E38000126,ALL,by_ccg_and_hcp_type,ALL,4082,GP,ALL,CCG
ALL,NHS Castle Point and Rochford CCG,99F,ALL,E38000030,ALL,by_ccg_and_hcp_type,ALL,9602,GP,ALL,CCG
ALL,NHS Knowsley CCG,01J,ALL,E38000091,ALL,by_ccg_and_hcp_type,ALL,76,Unknown,ALL,CCG
ALL,NHS Black Country and West Birmingham CCG,D2P2L,ALL,E38000250,ALL,by_ccg_and_hcp_type,ALL,68220,Other Practice Staff,ALL,CCG
ALL,NHS North East Lincolnshire CCG,03H,ALL,E38000119,ALL,by_ccg_and_hcp_type,ALL,1081,Unknown,ALL,CCG
ALL,NHS Rotherham CCG,03L,ALL,E38000141,ALL,by_ccg_and_hcp_type,ALL,16970,GP,ALL,CCG
ALL,NHS Southend CCG,99G,ALL,E38000168,ALL,by_ccg_and_hcp_type,ALL,232,Unknown,ALL,CCG
ALL,NHS Tameside and Glossop CCG,01Y,ALL,E38000182,ALL,by_ccg_and_hcp_type,ALL,21956,Other Practice Staff,ALL,CCG
ALL,NHS Tees Valley CCG,16C,ALL,E38000247,ALL,by_ccg_and_hcp_type,ALL,3030,Unknown,ALL,CCG
ALL,NHS Thurrock CCG,07G,ALL,E38000185,ALL,by_ccg_and_hcp_type,ALL,7644,GP,ALL,CCG
ALL,NHS Wigan Borough CCG,02H,ALL,E38000205,ALL,by_ccg_and_hcp_type,ALL,12823,Other Practice Staff,ALL,CCG
ALL,NHS Hull CCG,03F,ALL,E38000085,ALL,by_ccg_and_hcp_type,ALL,11010,GP,ALL,CCG
ALL,NHS East Leicestershire and Rutland CCG,03W,ALL,E38000051,ALL,by_ccg_and_hcp_type,ALL,19770,GP,ALL,CCG
ALL,NHS West Suffolk CCG,07K,ALL,E38000204,ALL,by_ccg_and_hcp_type,ALL,16130,Other Practice Staff,ALL,CCG
ALL,NHS Surrey Heartlands CCG,92A,ALL,E38000246,ALL,by_ccg_and_hcp_type,ALL,43546,GP,ALL,CCG
ALL,NHS Chorley and South Ribble CCG,00X,ALL,E38000034,ALL,by_ccg_and_hcp_type,ALL,15424,Other Practice Staff,ALL,CCG
ALL,NHS North East London CCG,A3A8R,ALL,E38000255,ALL,by_ccg_and_hcp_type,ALL,61661,Other Practice Staff,ALL,CCG
ALL,NHS Oxfordshire CCG,10Q,ALL,E38000136,ALL,by_ccg_and_hcp_type,ALL,40213,Other Practice Staff,ALL,CCG
ALL,NHS St Helens CCG,01X,ALL,E38000172,ALL,by_ccg_and_hcp_type,ALL,8493,Other Practice Staff,ALL,CCG
ALL,NHS East Lancashire CCG,01A,ALL,E38000050,ALL,by_ccg_and_hcp_type,ALL,165,Unknown,ALL,CCG
ALL,NHS Derby and Derbyshire CCG,15M,ALL,E38000229,ALL,by_ccg_and_hcp_type,ALL,6348,Unknown,ALL,CCG
ALL,NHS South West London CCG,36L,ALL,E38000245,ALL,by_ccg_and_hcp_type,ALL,55146,GP,ALL,CCG
ALL,NHS Bury CCG,00V,ALL,E38000024,ALL,by_ccg_and_hcp_type,ALL,2212,GP,ALL,CCG
ALL,NHS North East Essex CCG,06T,ALL,E38000117,ALL,by_ccg_and_hcp_type,ALL,1462,Unknown,ALL,CCG
ALL,NHS West Essex CCG,07H,ALL,E38000197,ALL,by_ccg_and_hcp_type,ALL,255,Unknown,ALL,CCG
ALL,NHS Brighton and Hove CCG,09D,ALL,E38000021,ALL,by_ccg_and_hcp_type,ALL,19842,Other Practice Staff,ALL,CCG
ALL,NHS Wigan Borough CCG,02H,ALL,E38000205,ALL,by_ccg_and_hcp_type,ALL,10035,GP,ALL,CCG
ALL,NHS Barnsley CCG,02P,ALL,E38000006,ALL,by_ccg_and_hcp_type,ALL,23322,Other Practice Staff,ALL,CCG
ALL,NHS Buckinghamshire CCG,14Y,ALL,E38000223,ALL,by_ccg_and_hcp_type,ALL,18738,GP,ALL,CCG
ALL,NHS Gloucestershire CCG,11M,ALL,E38000062,ALL,by_ccg_and_hcp_type,ALL,2832,Unknown,ALL,CCG
ALL,NHS Bury CCG,00V,ALL,E38000024,ALL,by_ccg_and_hcp_type,ALL,3865,Other Practice Staff,ALL,CCG
ALL,NHS North Yorkshire CCG,42D,ALL,E38000241,ALL,by_ccg_and_hcp_type,ALL,29243,GP,ALL,CCG
ALL,NHS Kirklees CCG,X2C4Y,ALL,E38000254,ALL,by_ccg_and_hcp_type,ALL,42824,Other Practice Staff,ALL,CCG
ALL,NHS South East London CCG,72Q,ALL,E38000244,ALL,by_ccg_and_hcp_type,ALL,47422,GP,ALL,CCG
ALL,NHS East Staffordshire CCG,05D,ALL,E38000053,ALL,by_ccg_and_hcp_type,ALL,174,Unknown,ALL,CCG
ALL,NHS Southend CCG,99G,ALL,E38000168,ALL,by_ccg_and_hcp_type,ALL,8549,GP,ALL,CCG
ALL,NHS North Cumbria CCG,01H,ALL,E38000215,ALL,by_ccg_and_hcp_type,ALL,29061,Other Practice Staff,ALL,CCG
ALL,NHS Leicester City CCG,04C,ALL,E38000097,ALL,by_ccg_and_hcp_type,ALL,2095,Unknown,ALL,CCG
ALL,NHS Lincolnshire CCG,71E,ALL,E38000238,ALL,by_ccg_and_hcp_type,ALL,24477,GP,ALL,CCG
ALL,NHS Berkshire West CCG,15A,ALL,E38000221,ALL,by_ccg_and_hcp_type,ALL,31637,Other Practice Staff,ALL,CCG
ALL,NHS Surrey Heartlands CCG,92A,ALL,E38000246,ALL,by_ccg_and_hcp_type,ALL,58338,Other Practice Staff,ALL,CCG
ALL,NHS North Lincolnshire CCG,03K,ALL,E38000122,ALL,by_ccg_and_hcp_type,ALL,568,Unknown,ALL,CCG
ALL,"NHS Bristol, North Somerset and South Gloucestershire CCG",15C,ALL,E38000222,ALL,by_ccg_and_hcp_type,ALL,629,Unknown,ALL,CCG
ALL,NHS Shropshire and Telford and Wrekin CCG,M2L0M,ALL,E38000257,ALL,by_ccg_and_hcp_type,ALL,26014,Other Practice Staff,ALL,CCG
ALL,NHS Blackpool CCG,00R,ALL,E38000015,ALL,by_ccg_and_hcp_type,ALL,7917,GP,ALL,CCG
ALL,NHS Barnsley CCG,02P,ALL,E38000006,ALL,by_ccg_and_hcp_type,ALL,435,Unknown,ALL,CCG
ALL,NHS South East Staffordshire and Seisdon Peninsula CCG,05Q,ALL,E38000153,ALL,by_ccg_and_hcp_type,ALL,6290,GP,ALL,CCG
ALL,NHS Surrey Heartlands CCG,92A,ALL,E38000246,ALL,by_ccg_and_hcp_type,ALL,391,Unknown,ALL,CCG
ALL,NHS Cheshire CCG,27D,ALL,E38000233,ALL,by_ccg_and_hcp_type,ALL,31027,GP,ALL,CCG
ALL,NHS North West London CCG,W2U3Z,ALL,E38000256,ALL,by_ccg_and_hcp_type,ALL,104395,GP,ALL,CCG
ALL,NHS Bolton CCG,00T,ALL,E38000016,ALL,by_ccg_and_hcp_type,ALL,25340,Other Practice Staff,ALL,CCG
ALL,NHS Basildon and Brentwood CCG,99E,ALL,E38000007,ALL,by_ccg_and_hcp_type,ALL,675,Unknown,ALL,CCG
ALL,NHS Southend CCG,99G,ALL,E38000168,ALL,by_ccg_and_hcp_type,ALL,11648,Other Practice Staff,ALL,CCG
ALL,NHS South East London CCG,72Q,ALL,E38000244,ALL,by_ccg_and_hcp_type,ALL,870,Unknown,ALL,CCG
ALL,NHS Northumberland CCG,00L,ALL,E38000130,ALL,by_ccg_and_hcp_type,ALL,36079,Other Practice Staff,ALL,CCG
ALL,NHS West Suffolk CCG,07K,ALL,E38000204,ALL,by_ccg_and_hcp_type,ALL,12493,GP,ALL,CCG
ALL,NHS East and North Hertfordshire CCG,06K,ALL,E38000049,ALL,by_ccg_and_hcp_type,ALL,37014,Other Practice Staff,ALL,CCG
ALL,NHS North East Essex CCG,06T,ALL,E38000117,ALL,by_ccg_and_hcp_type,ALL,33876,Other Practice Staff,ALL,CCG
ALL,NHS Southport and Formby CCG,01V,ALL,E38000170,ALL,by_ccg_and_hcp_type,ALL,7140,Other Practice Staff,ALL,CCG
ALL,NHS Chorley and South Ribble CCG,00X,ALL,E38000034,ALL,by_ccg_and_hcp_type,ALL,6005,GP,ALL,CCG
ALL,NHS Manchester CCG,14L,ALL,E38000217,ALL,by_ccg_and_hcp_type,ALL,1355,Unknown,ALL,CCG
ALL,NHS Morecambe Bay CCG,01K,ALL,E38000228,ALL,by_ccg_and_hcp_type,ALL,208,Unknown,ALL,CCG
ALL,NHS North Tyneside CCG,99C,ALL,E38000127,ALL,by_ccg_and_hcp_type,ALL,19576,Other Practice Staff,ALL,CCG
ALL,NHS Doncaster CCG,02X,ALL,E38000044,ALL,by_ccg_and_hcp_type,ALL,27326,Other Practice Staff,ALL,CCG
ALL,NHS Stoke on Trent CCG,05W,ALL,E38000175,ALL,by_ccg_and_hcp_type,ALL,5323,GP,ALL,CCG
ALL,NHS Morecambe Bay CCG,01K,ALL,E38000228,ALL,by_ccg_and_hcp_type,ALL,16284,GP,ALL,CCG
ALL,NHS Wakefield CCG,03R,ALL,E38000190,ALL,by_ccg_and_hcp_type,ALL,19518,GP,ALL,CCG
ALL,NHS Salford CCG,01G,ALL,E38000143,ALL,by_ccg_and_hcp_type,ALL,303,Unknown,ALL,CCG
ALL,NHS Rotherham CCG,03L,ALL,E38000141,ALL,by_ccg_and_hcp_type,ALL,1126,Unknown,ALL,CCG
ALL,NHS Gloucestershire CCG,11M,ALL,E38000062,ALL,by_ccg_and_hcp_type,ALL,69028,Other Practice Staff,ALL,CCG
ALL,NHS Portsmouth CCG,10R,ALL,E38000137,ALL,by_ccg_and_hcp_type,ALL,6154,GP,ALL,CCG
ALL,NHS Nottingham and Nottinghamshire CCG,52R,ALL,E38000243,ALL,by_ccg_and_hcp_type,ALL,101727,Other Practice Staff,ALL,CCG
ALL,NHS Rotherham CCG,03L,ALL,E38000141,ALL,by_ccg_and_hcp_type,ALL,26801,Other Practice Staff,ALL,CCG
ALL,NHS Norfolk and Waveney CCG,26A,ALL,E38000239,ALL,by_ccg_and_hcp_type,ALL,59782,GP,ALL,CCG
ALL,NHS Brighton and Hove CCG,09D,ALL,E38000021,ALL,by_ccg_and_hcp_type,ALL,15211,GP,ALL,CCG
ALL,NHS East Leicestershire and Rutland CCG,03W,ALL,E38000051,ALL,by_ccg_and_hcp_type,ALL,1948,Unknown,ALL,CCG
ALL,NHS Cambridgeshire and Peterborough CCG,06H,ALL,E38000026,ALL,by_ccg_and_hcp_type,ALL,5251,Unknown,ALL,CCG
ALL,NHS North East Essex CCG,06T,ALL,E38000117,ALL,by_ccg_and_hcp_type,ALL,13376,GP,ALL,CCG
ALL,NHS Thurrock CCG,07G,ALL,E38000185,ALL,by_ccg_and_hcp_type,ALL,12693,Other Practice Staff,ALL,CCG
ALL,NHS North Cumbria CCG,01H,ALL,E38000215,ALL,by_ccg_and_hcp_type,ALL,12297,GP,ALL,CCG
ALL,NHS Sheffield CCG,03N,ALL,E38000146,ALL,by_ccg_and_hcp_type,ALL,1869,Unknown,ALL,CCG
ALL,NHS Coventry and Warwickshire CCG,B2M3M,ALL,E38000251,ALL,by_ccg_and_hcp_type,ALL,22159,GP,ALL,CCG
ALL,NHS Blackpool CCG,00R,ALL,E38000015,ALL,by_ccg_and_hcp_type,ALL,15977,Other Practice Staff,ALL,CCG
ALL,NHS Halton CCG,01F,ALL,E38000068,ALL,by_ccg_and_hcp_type,ALL,4527,GP,ALL,CCG
ALL,NHS Ipswich and East Suffolk CCG,06L,ALL,E38000086,ALL,by_ccg_and_hcp_type,ALL,2435,Unknown,ALL,CCG
ALL,NHS Bolton CCG,00T,ALL,E38000016,ALL,by_ccg_and_hcp_type,ALL,847,Unknown,ALL,CCG
ALL,NHS Sunderland CCG,00P,ALL,E38000176,ALL,by_ccg_and_hcp_type,ALL,16748,Other Practice Staff,ALL,CCG
ALL,NHS North East London CCG,A3A8R,ALL,E38000255,ALL,by_ccg_and_hcp_type,ALL,686,Unknown,ALL,CCG
ALL,NHS Stafford and Surrounds CCG,05V,ALL,E38000173,ALL,by_ccg_and_hcp_type,ALL,5457,GP,ALL,CCG
